Unnamed: 0,file,text,edited
3164,dirlkit-mzhcbeg.wav-2706.wav,هروب كتسما ربان وخا مزال في الحبس لعروب ماشي هو تحط رجل ياك بارا لحيوط د الحبس صافي ياك فيكي غير تاخد القارر باش تهرب صافي راك هدي تاخد شرفد لهار بانين هدي خاصك غير شوية هاد الوقت يقدر يكون انهار ولا عام ولا حياة كامله للي كيموت في الحبسأو هو كيخطات الهروب ماشي بحال الي كيموت في الحبس ولا حته فيالحرية ومناوي شيهرة,
3165,dirlkit-hpdsuln.wav-1806.wav,افي أوكنسرح بدمه غير فشي لعبة باش نسل ليه جاري جاود جوندار مور ساعة على قبل شي مساي لي إدارية أو جدو دواسه و خداو البسامات أو جا الدور ديال لموسغور ع نلقليه لوحه فيها راق مربعطاش فاش سالة خدمتو دفعني بجهد لداخل دسيلون و كال لي من اليوم سميت كغتولي هيا ربعطاش كيعاني بهد المعاملة دنمو كت ليه,
3166,dirlkit-quvxaym.wav-3262.wav,على الساعةوديا ومغديش نحطرج ليها فيديك لبلاد بالمرة مكتسالات هاد اليله بواحد الجهو مكهربشي شويه ورجعات ج الدور راجله الساعدية مرما تهوزو معانا يوماين هاد الزيارا ديال جدا شعلات فيا العافيه باش نسالي مع هاد الحاد لي ختارالي با وشي لي زاد رسخ لي هاد لليفكره ينهر كالي واحد صاحبي قري بلي شوفها عمر را خاصك تي,
3167,dirlkit-quvxaym.wav-3161.wav,ها بالي طبح خوه حيتاش نعس معاشي بنت خارج إطار الزواجه كاين منهم ليعا شوفقر خايب مكلاوش اللحم فحيات من خير مرات محسوبه على ريوسط الصباع و الأغلبيا فيه معندوش القدرة على الزواجه أو حيتهاش المجتة معات شرقيه كتصوقل ازواج فياصغار أوكدرت الولاد فيماكندوكشه بعبحسوبه راسو منفشلو أو محقوش داكشي لي كيجيب لا عز في اتقافتهم,
3168,dirlkit-erlatsw.wav-667.wav,وقت ولكن ديما كنت لاعبالورقة ديال القراية دعقه لي كانت عندي خلاتني منقدرش نهضر بالكاصك مع ش ي بنت مع يمكنش تاخدره حتك بالمرة إلا كنت كنقدي غير بطيك سطو وهاد العيبات تصييد تفيها فيالول تلاقيت بواحد البنت من مورشهر ديال الشوط منلكتابه الواقع ما كتعرف شنو كيتسناك ه مقمر على مولأنا أوخلاص كيصحاب ليه,
3169,dirlkit-rtebocg.wav-3374.wav,ين يعني هيا ماضيين مكنديرش نظاظر أو تغيق ف راسي بزاعيد عل عزلت لفي كتي من راسو كنخدم بلكاتي مد اصوت سيلونسيوغ كنتشتت ليها راسو بلاص داع واحد الوقيته كان تغراق طريقة لي كيخدمو بيها بزا في دالقتاله ولكن دابا ممبقاتش علاش غادي دي في كتي متلشي بلاصه فيها لما أو غدي تغرق,
3170,dirlkit-quvxaym.wav-2897.wav,فالمستقبى يوصلو ولشي حاجو وحنا غادين المدرسة لي فيها أساتدة مراض أو نيفو ديال تعليهم هابط بزاف أو كون دار الوالي شي شيكايل المدرسة كنصلحو الأساتيدة من حالهم ولكن مداهاش في أنا بقا لينا بالمعظة و دوهلنا على هدوك المعتقدات القاصية ديالو كالينا خاصا يكون الحمل ديال الحياة تقيل عليكم لا تعرتو المعام,
3171,dirlkit-erlatsw.wav-789.wav,فوقص الداري حطيتوه هنا غدي يتبان ليه الكتابه الي فيالحيط خله كتبه قبل معا يعلق راسو يد له مخلاش عريسالا طويله ولا حتى جومله كلمه وحدة الّي مكتوبه المسامحة وسعمع حقققص على هيا ش غدي نسامحو عليك أ برانتا لي خاصك تسمح ليهنا على قسرنا من,
3172,dirlkit-agttghs.wav-274.wav,كالي كنت خارج واحد النهار مكاعي مع الخوادرع على شي سلعه دماريت طونوبيل أو بقيت كنطاصل لعشية كامله فرجعه كتبان لي هديك  ديك البنت الي وريتيني فيتصويره م مريحة فيالجرظة بوحده مكنتش عارف شنو شنو كندير شريت ليها واحد لح,
3173,dirlkit-mzhcbeg.wav-2597.wav,كي جربي ليك الروسه دالسلعة أو كاين فيهم اللي مربي البكر لداخل عندو في البراكه زيد عليهم المعيز حواله أونت غادي كتكون مريحكه تغدة حتى كان طحشيتو ربرا كتكم كيفرع داك القز دغير كتهز عينيك كتلقاه واقف قدا من كوكرونو مفيزين عليك لاما حيتيش ليه من طرايق أو غادي يطفي ديك لا ميموارض يالك هدشي كامل وزيت عليه,
3174,dirlkit-hpdsuln.wav-2201.wav,الغدليه علموني باشنو جوج دلخرج أو زارني الحجام أو في العشية جات لوقيته العصابة على لعين أو فوق نضادر كحلين أو القب تجلابه على وجهي مرخيو بيا غادين نفس الطريق الي ضربتها فدخلها عوتها بالأكس ركبوني فطونوبيل وشدينها اطريق دمه غي مرون هما عارف الوين رايحين وخا كتسمع ديك الهدراد غادي طل,
3175,dirlkit-erlatsw.wav-878.wav,تكتبدل كيولي هو اشمش لي كندرو عليها كيف لكو واكب كتزاد ريسبونسابيليتي أو أي خطوى بغيتي دير كضرب ليها حساب مبدال على فاش كنتي بلا ولهد أو هنا ميمكنش معندويش على واحد اللحضغة اللي حسيت بزمان بحايله وقفيغا ولي هي فاش زيت ولدي لأول مرة بينيدي,
3176,dirlkit-mzhcbeg.wav-2400.wav,تما وصلو لتها حاجه فهاد القضية يمكن ماكلفو راسو محتى يبحتهو كيف لعاده هدشي اليطره مكنفتخرش بيه ولكن ماكنتش غادي  نبغي نكون بلاصو نكون ضرو فينا داكشي للي درنا فيهم العصابهاتشعبه عرفات كلشي حيت هي لي مصيفطاهم وهدشي خلا د ضرب لينا الحساب بالقدر للي يخلاط رائقناش بعانا حفاري أوخطره من للي كانت هاد العصابه مغداش تسكتعلها هدشي لي عجرة,
3177,dirlkit-iyuproc.wav-2311.wav,بتيا فر حكر أوشنا واحد الباطه دسردين أو كويزد أعتي فالأولى كنت كان مد إديال الطبسي لي كنقيص اللورض غير دازويا متقل على وأناتعل م نشوف من تحت الباندة كنرفع راسي اللفوق أو كانهبطعينين لتحت بزز بأش كنقدر نشوف الطبصيه ولا معاكله للحا طي ليه نافيه فاجاتنوبتيها فيالتحقيق عيطو ليه بالرقم ديالي وقفتو ضاي,
3178,dirlkit-erlatsw.wav-841.wav,ال داكشي لي جرا ليه كاتلي علاش ماكلتي عليش هدشي من نهار اللول صراحة كنت عارف هاد اسؤالى غادي يتطرح أو غدي خصني نتجاوب عليه أو من حقه تعرف لجواب كتليها را كان خصني نخليه الناس لي قرابلي بعاد على هاد لافير كيتما كنتش عارفين يقدر يوصل داكشي ولا شنو يقدر يجر سولتها لاكنتي بلاته شنو غددير,
3179,dirlkit-honnbdk.wav-1113.wav,هداش فكرت واحد النهار واش يقدر بهنا هاد ميحبست التفكير كون كان عندي هاد البوفوار كون راني بخير أودي أي حاجه دوزتهاو من قبل طاحت لي بين عيني بطيطاي ديال الليعديطاي درة أنه واحد انهار تفكرت واحد سراق الزيت عفطت ع ليه وبدا كيطايح لي فبالي ولادو فاش غيصيقو الخبار لبا همات معجون بسندال هاد الميكه شنو غادي يديرو,
3180,dirlkit-mzhcbeg.wav-2394.wav,سكن ف حيرياظ أو نسا نتبوزبه لي تبمرة فيك راه بحال هدي غير كطيح لي على دماغي كطرفعني لكن باش تحطه فيأرض الواقع أو متبقاش فيكره أو دوزها تطبيقغادي تلقى قدامك شوك لي ممخليه تا وبلاصه فين تحط رجليك خاص ضروري تقلعو من قدامك باش تقدرت زيد في الخطاوي وهدشي ليه وقع لينا واحد النهار,
3181,dirlkit-hpdsuln.wav-2180.wav,و جابوه مكانش قل في الكاليتا من اللغضى نعستها دليله بلاكوش مارات الي كانت كتفيقني كثر من مرة بالليل فتاز مامارت شبعت نعاس أو مافقتى المراص اصبح فهاد الصباح كنخسل سناني الأول مرة من سبعا خوجت ألف أو تسعميه أو ثلاتة أوسبعين فريق طيبي فيه ربعه دالفرام لي أو جوج طبة مجهازين,
3182,dirlkit-quvxaym.wav-2886.wav,يد مفتوح ضربتها بجريه وحدة المحالات ولكاين منزري الخري عاود  لقيت المحالات كاملين سدي إلاش لوقيتها معطله رجع اطالي ليه دم أورضيت لفلوص لبلاصه فين كانت حطها همي وحيت أش هاد المغامرة متستاعلتش نخليها عندي بغيت نعاوده باش نعيق بيها شويه على شي حد مشيت عند خويا ليك بيرا عبد الله و عوطليه لفيلم كام,
3183,dirlkit-erlatsw.wav-776.wav,و ياك سبرا خليتو تالدابا باش نجاوبكم من أنشيني معاه واحد العيبه باش تفهم هو مزيون كانو جوج ديال الكامرات ولكن واش كانو خدامين ولا لا معندي تاشي فكرة مكراهت تكون كان عندي شي بوفوار نقدر بيه نكون أنفيزيبل أو نبقا تما فداك الماحل نشوف شنو غديجرا منمور ما خرجتش منو كانش يمكليندي بلاسه تالت,
3184,dirlkit-honnbdk.wav-1067.wav,باش يخرجهو الناس اللي تقيدو فلي ستى يلله نقزت من بلاصتي و يضور فيا شافد البلوك بلخف كاليه رايح اللرض راه واحد من ادراري غادي يخرج بلاصتك تصدم تما فهمت تا وزه وايلي واحد من ادراري للي كانو باغين يقتلوني غادي يفديني بالحمو دب وغياكل بلاصتي خمسميه تجلده بغيت نكول شافد البلوك  عل,
3185,dirlkit-hpdsuln.wav-1980.wav,راني محتاجدوا و بغيت نفس المعمل الي كيتعاملو معاك بيها كالي راه كندير لي فلجهدي باش نعاونكم كاين ناس الي يوقفو ضضي فيالكاشو ولكن أغلابية كانو معايا حنا مامحتاجين صداقة من عند شي حد بغينا كلشي يكون بحال بحال الي مرض را هزو الما ولا أولا أن بنادم يته لافيه قبل مايا مرض ماشي ي حتى الدور عليه اصم,
3186,dirlkit-erlatsw.wav-597.wav,نتأن ولكن ضما غيش بعان تخربيق فهد اللحضه منه معندك معا تسنى دوك الأسئلة هدا على شخارجو فين غادي مكيضروش لي فراسه حسيت براسه خصني نخرج من ادار أو داكشي للي درت غادي كغنطحن فيلكضرون بالليل وإلا بغيتو تخايل واش يسون طراك ف هد لقطابلا متختاروا قبل منعطيكم لي زانس تريوكسيو جوج ديال ليزانس تريومو لي غادي يخصكم,
3187,dirlkit-pjntvao.wav-2765.wav,سيا وقتصاضيان في البلاد كامله ف الخمسينات جابون بدات كترجع شويه بشويه القوة الصيناعية دياله بدات كتفيق من ديك الفوضا لي خلفات الحرب العالمية تانيه فيألف أوتسعميه أوثناينه أو خمسين تسنات المعهادة ديال اسالام في سن فرنسيسكو وهنا التسالة الحتيله لد ميريكان لجابون مكانوش محتاجين قرن باش إرو دماريو البلاض,
3188,dirlkit-rtebocg.wav-3352.wav,والكونتره باش تعرفو را ما كتكونش ورقة راه غير بالكلمه كتعطيك لمت كوسه علينه وكتكون هاد الكونطره قود منادك للي بالورق ماشي ضروري تصينيشي لعيبه حياتك هي لي كظمن بيه غاكلمتك الفلوس كتاخدهم كاملين قبل ما تنفد القتييلو ولا ماشى حتى رجع عليك ليان في الكونتره مكياخدتاريها,
3189,dirlkit-cswjpzy.wav-509.wav,ترفق دالوعيد ديالو و في اجبل فاش فاقش قطريقو ل واحد اجبل آخر بقفيه تلتيام بلا ماكله في انهار رابع مشى عند واحد من السكان لي تا لافيه ومن تما شطريق لجاهيت بني من لال نمشيو دابا لمجموعة ديال براهيم تزنيتي المعروف بالنمري لي لتحقو بيه بزاف من دوك لي دارو العمل لي هد موليبوهزة انمري أولرجال أو درو بزاف ديال الغتيالات في خنايف راه فيحق الناس لي كانو متواطئن مع اني,
3190,dirlkit-honnbdk.wav-1279.wav,فيح تطفا ليه اشماء ولكن إين فوامات تفركعات لي تقبا أو خراون دنيا على أو جه الوحج داكشي كتير وجاري الوحد عمر خ كامل راسو ووجهو سدرو رجعه خطوا اللو روبقى كيضرب على العصاكريا لي كيتكرشخو عليا باطحك كاليه على جودان كانسميتك الوحج دب نزيدو ليك أب أوخروان حدا من داك النهار ولا عندو جوج دسميات,
3191,dirlkit-agttghs.wav-167.wav,تنجيب ليها حقه هنا قبل من لهيه أو أي واحد كان داخل فشنو جرالها صوا من قريب ولا من بعيد غدي نشرت مدينو م من م   حليتعيني كيبان لي حوايجي فيزكتهم بدموع جرتلتهم بطراب وقفت غير بزز عطانيس يم وعكازي أو ساس لي حواجي,
3192,dirlkit-honnbdk.wav-1115.wav,هدشي بسوايع كنغيب من هد االمرطى فاش عيشين باش نعيش فبلاصه حسن فيها كلشي مزيان أو بيخير البنات اللي عرفت في حياتي كهابله تيكونو حاضرين كنصوبش لاضه ديال الماضين مع المستقبال كنبقى تقلب مكيدينيش انعاس كنقد فيديو فد ما غير فيه لا قاطات لي دوزت مع شي وحده أو كانزيد عليها العطريه كنخلي ح تى اليل أو كنمشي لطواليط,
3193,dirlkit-mzhcbeg.wav-2496.wav,ز وجات لبوعب المجيد على الكانو عجبات أو هكا بكرتها من فوخه وخا بدا كيشرف ولكن مازال بصحتو نافعينو المجادف دالفلوكه لّي كيخدم بيهم كل نهار زيد عليها الحوط طري لي كيتخدا بيه ديما بوعب المجيد بدا كيشرب من لقرعه بلا كاس حط الماكله فوق واحد المنديه القدام ساعليما أو كيعرض عليها كولي لخديا راحتكحسبي,
3194,dirlkit-quvxaym.wav-2804.wav,ملعن عطا أهمية كتر لك بارفيهم ولخرين راه كيشوفوه مرة في شحال لا جات شي مناصبة ولكن هدشي مكيعنيش بالي مكانتش متبح والهم فالبروكرام ديالو كانت عندو وقيته لي كيتكد فيها باليولادو غاديين مزيان في دي راسة وبالي بناتو لي مزوجات عايشين طرونكيل معا رجاله من بين العيالات لي تزوج بيهم جدي كانت واحد اسورية سميتها عاليه,
3195,dirlkit-agttghs.wav-350.wav,أوه مقتول لا بغيتي نعاون كول هاليه راه والله تانمشي معاك كتليه شوفه سيمو داكشي للي درتي معايا راه فاية القياص شتي له غرقت ف هدشي راسميتك مغنجبد غاعت ركون هاني المهم عندي هو مي راها فرقبتك أي حاجه خصاته رانعرف كانته را كيبان لي هدشي مامسلكش صحاب ليك فيه المادا البوليس مع يجيو تلق,
3196,dirlkit-erlatsw.wav-712.wav,طونوبيل لماطيريال لكلي كتعاوني لا فلوسي سهلو عليا نموفي معرفتش الواليد شحال باقي على هد الوقت قدام ولكن اللحل للي لقيت قدامي هو غنقمر علقدار باش دير معايامزيان نت كنقلب على خدمه باش نضبر على شي مصير في عاوني في التحرك دفعت لديسومب رضابيع مشيت دوزت لونتروسيا أواتقبلت لافاك مبقيتش كنضو,
3197,dirlkit-honnbdk.wav-1154.wav,نا اشباب مسماحة دعيولي و لي بقى بصحتو أو خرج من هاد جاهنا يمشي عند ولادي أو عاود ليهم كيفاش مات بواو تفشح الباب عصابد العسكر على برا كيشوفوه فيهنا وادراري واقفين أو قدام ومبا محمد كيشوفو برا غوت سيرجو وخرج برا يا ولد القحبة مجافين,
3198,dirlkit-agttghs.wav-434.wav,اسيده طرونكيل رفيه للي كان فيها أصاحبي فاش وجد العشاق صينه وعاودات لينا ديك خيتي بزاف ديال لبلانات كانت كديرهم منهم واحد دخينا ساعود لي كانت غدا تزوج بيه هي مكانت غادا تزوج بيه ولكن ريطاتو بهد البلان خرنا ساعودي مزوجه ربعه ديال العيالات ثلاته كيخليوهم ديما معاه اربعه كيبدلها فوق مارش قاط لليه حاله لا نطيبه,
3199,dirlkit-mzhcbeg.wav-2599.wav,الصوحه دار كيعيشو فالمدون بالمنطيق دالبادية جابو معاهم كاع داكشي ي خصوم باش يعيشو ف أي بلاصه كاعنت اصحراء تالج مدينة بحر جابو معاهم قانون ديالهم أو التقالد لي كبرو عليها أو طربعاو القانون عندهم كان هو النظام جماعة أو الفقيه أو العيان شي خلق قبيله و الحلال و الحرام و المتل الشعبية للي جدو راغا رقه في الزم,
3200,dirlkit-honnbdk.wav-1167.wav,شوف راني عارفك ماشي بركاك ولكن را كان خصني ضروري ردك مفروح باش بناد ميبقى على خاطرو هاد لهضره خلاتني نحسب لي كاين كتف عليها من لحط راس أنو جا وقت البرد الكز كيجمدنا أواجوع كيفرعانهه داز داب كتر من عشرش هورو حنا عيشين فيمسلسال ديال اجوع راه بيعد الخبز الي كيجيني فيحقي كنقسمو على تلات كتجيني,
3201,dirlkit-hpdsuln.wav-1644.wav,يتشفرتي سلوكه ديال ظومن القسر دفاس أودابا جات نوبه ف القسر دصخيرات غير سمع القسر تخلاع ولا حدتيو كالي صراحة مبقيتش فاه موالو مع دخلها بان اللي دم فيالكازو أوكلت راه أوزين ديال لماطيجه زت شويه كيعبان لي تران في اسكة كلت صحاب بشومين أو دارين إيضراب نت داباك غتكولي را حنا فقسر,
3202,dirlkit-hpdsuln.wav-2217.wav,لحكه فاش شفت واحد المشلخواش مفسدرو بالجونس معرفتش واش كان كيعني بيها حالتو ولا زعما تحد ميضيم مع صحتو كلت العشور بزمنا غدي نعيشو معاهم يوميا متعرفتشي نهار نولي أو اتاعنا بحالهم فتحعلينا الكارديال الباب جايب معاه الفطور نق جارنا أو كال ليهم متعطيهمش داك السم ديالكم,
3203,dirlkit-honnbdk.wav-1021.wav,طباند الحديد أو منها كيقابل نا شي عسقريها اسلاح بالنهار أو باللال كيبقاو عاصري على اصغيرة أو الكبيرة في كل بلو كاينه ضوايا بحال هادي وعسكري فيصطح مقابل الخوت اليوم هنا مقصم على جوج طناشر ساعة ديال النعاس صحة أوطناشر ساعة ديال طرياح صحه كل واحد فينا عندو ثلاته ديال لمانطات صافي كيفرش وحده أو كيتيغطا بجوج للي عندو حوايج زايدين راه كي,
3204,dirlkit-cswjpzy.wav-488.wav,مرتزنيتي كيجيو وسحاب لإكسبيرين وصل متوسطة ليهم م جر المعل كيه مح موح القاضي أيتعمي أو فريكس هد خوتنا دوزو عام في منضامةت اصعقة دفلإيسطين مابين ألف أوتسعمية و تعلو ستين و ألف أو تسعميو أو سبعين دارو عملية عسكارية كنتر إسرائل تحت القيادة أبموسه تحت منا هدوك لقا و صحاب تجربة الميدانية لي في أسيدي حمو,
3205,dirlkit-mzhcbeg.wav-2614.wav,الحومة كان بداو نرجموها كيفك غترجم الزانية لإجرام ف ديك لي ياما كانش عيب بالعكس كانت شي حاجه كتشرف الرجولة أو البطولة للي مكي تقاصوش بالخوهف أو الدل فالحومة عندنا كامله الظور م تلقى تامكتاب الكتاب الواحيد للي غادي تلقا هو القرؤن في اجامع مكان عندنا لامعلم بلا موضة ف دار بالحطه بكرافاطه لا محاملة مهندس لا,
3206,dirlkit-hpdsuln.wav-2012.wav,أا هاد المجل له كالو ليه الخوت بجوج معرفناش عاود سولهم شكون الكارديان لي جابه ليكم جاوبوه معرفناش صبق ميم ترتاح باش خدامين دارب دريس العند حيئفي أو كال ليه نتا اللي عطيتي لماجلا لصاحبك شكون عطاها ليك ولا جبا ليك حايفي ممصووقش,
3207,dirlkit-hpdsuln.wav-1674.wav,واحد طو سلاحهم سولهم أو جاوبوه بالليما فخبارهم والو على نقيلاب و بالي غير ريطوهم الناس اللي فوقهم طبان لي حاضرين تكلفو بالجرحة والي خاصو يمشي لصبيطار صفطوه و من بيناتهم الكولوني لو باريز واحد من الناس اللي جو سلمو على المالك جينيرال لوديفيزيو البهلالي الماجور,
3208,dirlkit-hpdsuln.wav-2140.wav,ا بداهو كيهلو فاش سالى البرنامج أو عيطو لي باشي باركو لي ولكن خوكومك أن مرفوه فوق صحاب معلق أو بالعياط ما داري فلي طناقشنا و لقنا بالي حسن حاجة نقدرو ندايرو هي نخبي أو داكشي للي عندنا لنتفضحو كنت أنا هو اراس الكبيرة اللي يقدر يتكدم ف هاد الفيلم أوسيورتومة عندي فين نخبي ترونزيسطور البرييا التصاو,
3209,dirlkit-hpdsuln.wav-2251.wav,كنبغي نتإزولة فبيتي أو بزاف دالمرات كانت الكخوشمارات كتفيقني من النعاس كنشوف فيها راسي مزال فيتز مامرت كلشي لاحظ المعاملة الغريبة ديالي و أو العيوب الليفية تزمامار طيرات مني كاع العداتش و الأدب مع الناس فيالماكله كنسرط طرا ف كبار بلا منديغ كنصاحسانة غسي لسنان أو الحمام الي دوا مع,
3210,dirlkit-honnbdk.wav-1058.wav,مكانوش غير جماعة وحده من فوق دوك المتشدين لي كانو باغين نصفيو هالي كاين واحد تنظيمسياسي معندهمش مع اسلاح أو كاين الجمعة ديال التحرير الإسلامي اللي بيس أو منهم داكشي خ محمود أو ازاهين اللي صوفاوني أو كاين بزاف ديال صوفيين أو الفراقي ديالهم مهم داكشي كتير الناس للي مكتعرفش هاد الجمعات كيبان وليهم كيتشابه ولكن راه الخلافات لي بيناتهم كتخلي كل الفرقة,
3211,dirlkit-hpdsuln.wav-1782.wav,العشرة داصباح فاش خرجو لكارضيانات من لك اشو ديالنا خلاو كل واحد فينا مرمي في قبرو بديت كان تلمس بإيدي بحال جعمة كانت شي رب إدي ليمنا أو اشمال فينما جعاته قدر طول ديال القبر عندي بثلاتة ميترو أوالعرض بجوج مبني بلبيطو أرمي مكاينش لحس ديال اشراجم من غير واحد,
3212,dirlkit-erlatsw.wav-890.wav,كتليهاأنا سميتي طاها ديت على واحد القيوه باش ناخدو راحطنا فلضره أو سولتها كيدرتي حتى عرفتيه عدشي و وصلتي اتال عندي كاعلت لي نقصي عليا بزاف منللي فراسك كلشي كنت خايفه نجي صدمك في حياتك أنا مكنت عرفه هوالو تال هد لليامة ة لخرا الّي مرظ فيها با عندو كونسير فريا لّي كرفسوخ لها حال,
3213,dirlkit-hpdsuln.wav-2073.wav,د هو الّي يشوف في المرائيع أويتحاسب مع راسو واش اطريق للي غادي فيها فحياتي كنضر بيها شي حد واش عمرك خديتيه من وقتك أوحسبتين الناس لي ضريتي أو درتي طلبتي منهم اصسماحه لا كنتي غالط فحق شي حد أو الإيك هو المفرك عديه عليك ما كيخل,
3214,dirlkit-erlatsw.wav-599.wav,شويه ديال العقل لي بقى عندي فكرت ب مشي لشي بلاصه مكتحدليهش من شوفه خديت أهول طاكسيبا ليه أو كتليه غبطني اللبحر طلعت لقيت شفور مخدمش شعبيه أو ناشط كعامة في هاد العالم مم معرفتش واش أنا للي ماشي فهاد العالم أولا هو ولكن بحيله كنت باغي كلشي يحسبيا فيديك اللحضا ليه كانت مقوضها علي بدا شي فرض هاوي كيجبد معايا الهضره,
3215,dirlkit-honnbdk.wav-1538.wav,مرة  حمر أو مرة بغل مهم العيالات لي كانو باغين زوجوني محملوش هاد القمعهم فابداو داوين عاوتاني دير خير مايطراباس رضينا بلهم ولهم مرضى بينا أصلانا هو غير قرعوم قرضن وخا عندو الفلوس تاخد القرض بمالو يمشي المال أو يبقى القرض على حالو إوا,
3216,dirlkit-acviunz.wav-5.wav,م بالنسبة الكرت كان هطلاق واحد من لحوايج لي ضره بزا فحياتو ت حاجه ما اتراس على لبنيتش خصيتو وكترنا ها طلاق ديال والده من مر هد المصيبة ولا كرد هيما داخل ف واحد الكعيا خاهبة بتا كيلومراسو كيشوف بالي هو الي كانت سباب باش طالق واليده عاش مع معام من بعد تحول عند الوالد ديالو فاش,
3217,dirlkit-agttghs.wav-277.wav,ت على واحد اللهرهوه أو نزلت عليه ركبه تلق واحد الغوته سوس لي فدراسو أوبانت شديتو أو من شعرو وكت ليه شوف راه والله لاخر جتي بن هنا ولاماء كلتي لي جنوكعين كان لي وخا غير بلا عصال الله يرحم لإكما عز ليك تكرفس على ديك البنت أوأنا نادم على داكشي لي لي درت والله ما كنت واع,
3218,dirlkit-honnbdk.wav-1074.wav,سيمانه أالفايته خلينا فات خرجو لقصايرة من صف مورمع طاستي رجون اللور ضربات يخرجو ليه خونا جراو واحد من لبليدات أو جر أقسر واحد عندنا فياصف دري صغير مواصلش خمس طا شر عام فائت ميترو,
3219,dirlkit-honnbdk.wav-922.wav,دي هي لماطار فرنسا سوزان قصوص البرابر كرسي لم فيك ديال طيا را لوطيت دويليهار لمبوك صا العصير أتائد عيات لي رجالاس راه لي هاد زا لوكور ديالي كامل معرفتش إلا بدلتها بليمنا واش خونا الكاعي غدي رد البال ولا لا ولا دراني شنو غيدير تبن جات لي رجليها خوتي غادي نغامرو ليليها عليها,
3220,dirlkit-erlatsw.wav-771.wav,كاليه مابقى فيالعمر قدم عا فات كتليه راه كاين واحد صاحبي كيقرا معايا فلافاك عندو خو طبيب أو را يقدري ديل ليك العملية بلا متحته رياله بدا باك يضحاك دخلي ش كخفتو غير يكون  سمعني فاش كندوانا أمي كاليه واش باقا شي حاجه فابورف هاد الوقت واش كدوق علي ولا أشنو كتليه والله إلا بصحداوي معاك,
3221,dirlkit-quvxaym.wav-2959.wav,نبين هد الأساتدة كانا واحد المغربي تخصوص ديالهو التقفات الدنية أساتدة بثلاتة كانودراوش الله يعمرهادار حتار منعاهم بزاف هاد الدروس كنا كنحضرو ليهم فدار ديال الضيهاف وهي وحده من الفيلات الكتيرة ديال الوالد دايره على ود باش يستقبل فيها ناس لي كيزورو من بزاف دلبولدا ند العالم فيها ثلاثة ديال الطبقات ثنين أو عشرين بيت كبير و المساحة ديالها كبرمن,
3222,dirlkit-iyuproc.wav-2335.wav,هطاتو نة بت سيلونات البارضة مغداش تخلعو الحاياة على برا وخه تكون مشابكه أومعقدة بقينه كان حلم ولكن م كاين والو الحدات لي وقعات فسنين اللولى ديال التمانينات أترات بشكل كبير على العملي هد الإفراج فألف أوتسمية أو تلاتة أو تمانين نقدرت ناخد الإجازة ديالي فيعيلمن ججي ماه فيربعة أو تمانين تشاركنا معه بينا عطنا أو شرينات الف,
3223,dirlkit-quvxaym.wav-3308.wav,واللبيت الي فيها تلفازة بقيت دخاخن أولا عوافيه طا لعيا من جوج دالأبراج مكنت عندي تا فكرة على هدشي للي كانشوف رايت لتحت بالي ميريكان كتعرض لاوج أوم خطير فه دالله حاضات ملقيت منغا نكول حيت المنظرك أن كبير عليا بزاف وخا عمي عبر على شنو كيضور ليه ف البال ولكن تحد فينا مدخلات ي ل راس بالي واحد السيدك هنعرف,
3224,dirlkit-mzhcbeg.wav-2396.wav,تبزنيصا لي درنا أنا و صحابي رشيضوع بدا رحمن ستقات لينا مزيان فاش خرجنا بيها البرا الحومه وللي لعبطور كبير ف هاد اللفار رهوعبد رحمان كان غير طالقها ديما ضاحك خفيف و حارف الخدمه هدشي خلا يا روج سلعا مزيان في أكدال أو سويشي ولاو الكليان كيهبطو عندنا حتى للحومه بالحديد المقاو,
3225,dirlkit-agttghs.wav-272.wav,الطروس ديال اصواق د المغرب كاملين بزز باش دوزو لي واحد في اشيباني بطليب أو الرغيب ختار ي عجبك باش ما بغيتي نبداو أنا موجود سرح إينيك أو كولي للي عجبك تشوفو الدق ديالك كيدار كندويو كنحس بخونا كيتعدب من لداخل تعديب النفسي عندو تاهو حقو لا بقيت لي الكامل كنشرح ليه كله لعبة فالماطرياله,
3226,dirlkit-hpdsuln.wav-1698.wav,كان لي راجي ت علاقة بلك نت وبالكبير أو كلول وتيق فيا له كلت ليك باللي غادي نخرج منك الهضره بالهلا ي طريه ليك إلا إلا كنتي باغي يتمدة فنسرك معاك في قبارك حسيت بالي هد جا دار م ماشي بحال الله خرين تايق ف راسو لدرجات أنه كان تيسولو مكيبغيش يتسنها بزاف خاصك تجاوبو ف البلاصه,
3227,dirlkit-erlatsw.wav-636.wav,واحد سي طلع داك خينال صبيطار خيطو ليه أوداخلو مابيناتو م ناس حتاصا الحهم بسافت اناس مكيحمل واش باب راعم ولكن هنا عزيز علي شحال من مرة كنقصهي عندو ما كيبغي ياخد عندي تا ريال جيت عندو اليوم علت ودشاء رجيت مزيان فاش جبت ليه ميتين درهم تصدم مافهم والو كالليه تمجهدتي عود لفقيها ميتين درهم كامله,
3228,dirlkit-agttghs.wav-152.wav,لقيت الوالدة كتصلي رايحت فالكوزينه فطرت شرب تقيهوه بقيت كنتسنا فداك بوقال تسيمو ليلا دات بلا مندق طع من لنعاس سولاتني الوالدة واش رتاحيت كتليها شويه وخا مشفت الراحه كيف دايره مبغيتش نبرزطه معايا كتليها سير رتاح شويه أمي كالت لي,
